,fromid,date,toid,text,label,chatmsg_cut,extra
6720,3134147,2018-09-16T01:46:09+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
3056,15354216,2018-09-16T00:49:27+08:00,33766079,逃杀十稳七的来，榜一打法,0,逃杀 十稳 七 的 来 ， 榜 一 打法,1
358,119732155,2018-09-16T00:09:09+08:00,33766079,逃杀,0,逃杀,1
3659,724999603,2018-09-16T00:54:52+08:00,33766079,榜逃,0,榜 逃,1
5748,1072996134,2018-09-16T01:29:33+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
1430,53578103,2018-09-16T00:24:10+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
9092,678870582,2018-09-16T02:31:55+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
7473,1074902097,2018-09-16T02:02:00+08:00,33766079,观战50人一小时热门0.3元，100人观战0.5元网址luojieds.top售后群244519508,1,观战 50 人一 小时 热门 0.3 元 ， 100 人 观战 0.5 元 网址 luojieds . top 售后 群 244519508,1
5127,295341058,2018-09-16T01:15:38+08:00,33766079,逃杀dd,0,逃杀 dd,1
8350,1093480445,2018-09-16T02:15:18+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
6515,111127283,2018-09-16T01:44:19+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
25,1077946421,2018-09-16T00:01:43+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
7613,974840220,2018-09-16T02:03:35+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
1605,678870582,2018-09-16T00:21:21+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
1470,9288358,2018-09-16T00:22:11+08:00,33766079,逃杀滴滴,0,逃杀 滴滴,1
100,1093480445,2018-09-16T00:03:33+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
7857,974840220,2018-09-16T02:07:53+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
573,1093480445,2018-09-16T00:09:02+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
4312,217289020,2018-09-16T01:02:39+08:00,33766079,逃杀,0,逃杀,1
6495,581164438,2018-09-16T01:42:19+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
8589,4804113,2018-09-16T02:20:29+08:00,33766079,逃杀加,0,逃杀 加,1
6138,662892285,2018-09-16T01:36:26+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
7345,57437571,2018-09-16T01:56:32+08:00,33766079,逃杀,0,逃杀,1
3868,818048710,2018-09-16T00:56:14+08:00,33766079,实力带脑,0,实力 带脑,1
8945,1077946421,2018-09-16T02:25:31+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
164,1075965027,2018-09-16T00:01:40+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
4569,1080545108,2018-09-16T01:05:33+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
7753,1077946421,2018-09-16T02:09:01+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
64,30864341,2018-09-16T00:02:00+08:00,33766079,双人逃杀技术加不看段位,0,双人 逃杀 技术 加不看 段位,1
4969,426590266,2018-09-16T01:15:50+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
2563,6890646,2018-09-16T00:37:01+08:00,33766079,送球美少女+ID好看的私聊我关注你,0,送球 美少女 + ID 好看 的 私聊 我 关注 你,1
2275,6890646,2018-09-16T00:32:44+08:00,33766079,送球美少女+ID好看的私聊我关注你,0,送球 美少女 + ID 好看 的 私聊 我 关注 你,1
653,900205147,2018-09-16T00:05:29+08:00,33766079,逃杀+,0,逃杀 +,1
1403,974840220,2018-09-16T00:21:51+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
3927,7315573,2018-09-16T00:58:28+08:00,33766079,观战1小时0.1包夜福利0.9冰红茶许愿瓶650个15进群自助下单：820195002,1,观战 1 小时 0.1 包夜 福利 0.9 冰红茶 许愿瓶 650 个 15 进群 自助 下单 ： 820195002,1
1670,1028743847,2018-09-16T00:25:47+08:00,33766079,迷雾+,0,迷雾 +,1
8683,1077946421,2018-09-16T02:23:53+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
4161,208473659,2018-09-16T01:04:06+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
1643,1016373543,2018-09-16T00:24:56+08:00,33766079,榜打法fw绕道,1,榜 打法 fw 绕道,1
5844,723672355,2018-09-16T01:31:21+08:00,33766079,逃杀,0,逃杀,1
3278,3059070,2018-09-16T00:48:14+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
3834,76569784,2018-09-16T00:56:21+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
2543,3134147,2018-09-16T00:35:13+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
1576,111689863,2018-09-16T00:24:03+08:00,33766079,逃杀来个。,0,逃杀 来个 。,1
644,79354990,2018-09-16T00:07:44+08:00,33766079,逃杀大手加,0,逃杀 大手加,1
8833,1010598748,2018-09-16T02:29:51+08:00,33766079,15,0,15,1
367,183632075,2018-09-16T00:07:22+08:00,33766079,逃杀带脑,0,逃杀 带脑,1
4433,7315573,2018-09-16T01:05:59+08:00,33766079,观战1小时0.1包夜福利0.9冰红茶许愿瓶650个15进群自助下单：820195002,1,观战 1 小时 0.1 包夜 福利 0.9 冰红茶 许愿瓶 650 个 15 进群 自助 下单 ： 820195002,1
6027,426590266,2018-09-16T01:30:09+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
6230,60122192,2018-09-16T01:38:40+08:00,33766079,逃杀加,0,逃杀 加,1
6236,1006573311,2018-09-16T01:36:16+08:00,33766079,逃杀,0,逃杀,1
8854,81788659,2018-09-16T02:25:55+08:00,33766079,十稳八逃,0,十稳八逃,1
761,6890646,2018-09-16T00:14:31+08:00,33766079,送球美少女+ID好看的私聊我关注你,0,送球 美少女 + ID 好看 的 私聊 我 关注 你,1
448,11281389,2018-09-16T00:08:04+08:00,33766079,实力逃杀心态好,0,实力 逃杀 心态 好,1
2656,108970504,2018-09-16T00:35:38+08:00,33766079,逃拒废,0,逃拒 废,1
8846,44226810,2018-09-16T02:28:42+08:00,33766079,逃杀加,0,逃杀 加,1
7909,1075965027,2018-09-16T02:09:23+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
7495,1077946421,2018-09-16T02:04:47+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
475,111127283,2018-09-16T00:09:23+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
5067,581164438,2018-09-16T01:15:17+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
8524,208473659,2018-09-16T02:24:50+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
1133,111127283,2018-09-16T00:16:22+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
3578,111127283,2018-09-16T00:54:05+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
9138,69325430,2018-09-16T02:32:00+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
2216,426590266,2018-09-16T00:34:31+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
4917,24029947,2018-09-16T01:14:11+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
2142,312966429,2018-09-16T00:32:36+08:00,33766079,3局逃杀过任务速度送,0,3 局 逃杀 过 任务 速度 送,1
7261,662892285,2018-09-16T01:57:14+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
5401,24029947,2018-09-16T01:25:00+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
6942,1072996134,2018-09-16T01:54:44+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
7014,41344989,2018-09-16T01:54:15+08:00,33766079,逃杀,0,逃杀,1
9541,1072996134,2018-09-16T02:35:02+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
7484,581164438,2018-09-16T02:03:04+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
7962,581164438,2018-09-16T02:09:23+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
897,6890646,2018-09-16T00:13:59+08:00,33766079,送球美少女+ID好看的私聊我关注你,1,送球 美少女 + ID 好看 的 私聊 我 关注 你,1
4087,69325430,2018-09-16T01:02:54+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
8944,991357610,2018-09-16T02:25:28+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
3662,46221547,2018-09-16T00:54:37+08:00,33766079,逃杀+,0,逃杀 +,1
4420,1072996134,2018-09-16T01:09:07+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
7201,1077946421,2018-09-16T01:55:17+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
5541,678870582,2018-09-16T01:29:48+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
2897,974840220,2018-09-16T00:42:44+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
1029,33402569,2018-09-16T00:15:52+08:00,33766079,快来一个受不了了,0,快 来 一个 受不了 了,1
3943,678870582,2018-09-16T00:55:33+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
2956,426590266,2018-09-16T00:41:53+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
